Start Timestamp,Elapsed Time (s),Rounds Played,Score,Total Reward,Loss,Steps,BOILING,BOMB_DROPPED,BOMB_EXPLODED,CLOSER_TO_ENEMY,COIN_COLLECTED,COIN_FOUND,COOL,CRATE_COMBO,CRATE_DESTROYED,CRATE_POTENTIALLY_DESTROYED,ENEMY_IN_DEAD_END,ENEMY_POTENTIALLY_KILLED,FRESHENED_UP,FURTHER_FROM_ENEMY,GOT_KILLED,HOT,INVALID_ACTION,IN_DEAD_END,KILLED_OPPONENT,KILLED_SELF,LAST_AGENT_STANDING,MOVED_DOWN,MOVED_LEFT,MOVED_RIGHT,MOVED_UP,OPPONENT_ELIMINATED,STEP_SURVIVED,SURVIVED_ROUND,USELESS_BOMB,WAITED,WARM,UP,RIGHT,DOWN,LEFT,WAIT,BOMB
2024-09-21 17:52:07,2.9966578483581543,10,0,-139.3800000000003,19.20273146382533,501,7,13,13,155,0,2,0,0,9,9,491,1,3,129,10,8,259,9,2,10,0,80,13,37,41,2,491,0,5,58,13,74,101,141,97,58,30
2024-09-21 17:52:07,6.809766054153442,10,0,-82.82000000000085,55.132825723616406,719,5,16,16,247,0,6,0,0,12,12,709,0,6,182,10,5,164,9,4,10,0,182,73,82,148,4,709,0,4,54,16,211,119,212,98,54,25
2024-09-21 17:52:07,11.802306175231934,10,0,-88.38000000000294,70.27142082108185,896,6,21,21,298,1,6,0,1,16,16,886,0,12,252,10,7,125,6,3,10,0,132,184,208,130,3,886,0,8,96,21,162,247,173,190,96,28
2024-09-21 17:52:07,19.970748901367188,10,0,-37.32000000000015,84.55559504870325,1247,3,23,23,448,0,11,0,2,19,19,1239,1,16,388,9,3,182,6,4,9,0,202,295,315,155,4,1239,1,9,76,23,264,344,223,308,76,33
2024-09-21 17:52:07,26.01910400390625,10,0,-69.14000000000004,65.34733269689605,933,2,24,24,326,0,9,0,4,29,29,923,1,14,256,10,4,272,5,5,10,0,142,163,166,81,5,923,0,6,85,24,274,204,172,168,85,30
2024-09-21 17:52:07,30.724201917648315,10,0,-121.61999999999999,60.89149312535301,859,2,21,21,290,2,4,0,0,15,15,849,0,15,259,10,4,263,2,2,10,0,162,89,112,136,2,849,0,11,76,21,338,135,178,105,76,27
2024-09-21 17:52:07,37.50506901741028,10,0,-17.940000000000012,78.23184272553772,1141,2,24,24,419,2,11,0,2,18,18,1133,1,16,354,9,3,69,7,4,9,0,357,150,150,296,4,1133,1,10,96,24,309,161,389,160,96,27
2024-09-21 17:52:07,42.780625104904175,10,0,-16.220000000001427,56.9826585073024,832,3,26,26,313,1,11,0,1,26,26,824,1,19,259,9,4,98,6,4,9,0,250,93,106,226,4,824,1,9,34,26,246,130,283,101,34,39
2024-09-21 17:52:07,46.99803590774536,10,0,5.52000000000005,45.473724066047,726,1,26,26,267,2,15,0,1,24,24,716,0,18,205,10,4,93,7,9,10,0,104,196,180,95,9,716,0,9,32,26,109,194,135,226,32,30
2024-09-21 17:52:07,52.97240400314331,10,1,-26.440000000001113,71.14872468216345,993,1,29,29,363,1,17,0,1,32,32,983,1,20,276,10,4,198,9,6,10,0,147,258,212,118,6,983,0,3,31,29,140,302,173,311,31,36
2024-09-21 17:52:07,57.236271142959595,10,0,-30.460000000000047,47.35155384615064,667,2,20,20,253,1,10,0,1,23,23,657,1,12,190,10,2,58,7,5,10,0,159,120,121,146,5,657,0,4,43,20,165,136,175,124,43,24
2024-09-21 17:52:07,59.69993710517883,10,0,-94.40000000000013,30.76861555222422,425,2,17,17,147,1,12,0,1,21,21,415,0,8,93,10,3,122,4,1,10,0,47,43,75,48,1,415,0,3,73,17,152,83,55,43,73,19
2024-09-21 17:52:07,63.11080598831177,10,1,-69.54000000000111,38.07914381287992,518,2,20,20,182,2,11,0,1,23,23,508,0,15,141,10,4,62,4,1,10,0,58,159,158,46,1,508,0,4,15,20,59,186,63,172,15,23
2024-09-21 17:52:07,69.06336903572083,10,0,-51.380000000001644,76.06549071194604,1076,3,28,28,371,2,18,0,2,32,32,1066,1,21,295,10,4,275,8,5,10,0,177,215,187,150,5,1066,0,4,44,28,251,219,234,295,44,33
2024-09-21 17:52:07,72.00931715965271,10,0,-103.20000000000076,34.049364815000445,490,1,15,15,168,0,7,0,0,24,24,480,0,7,114,10,2,118,7,0,10,0,68,90,91,50,0,480,0,0,58,15,125,109,88,94,58,16
2024-09-21 17:52:07,75.31371712684631,10,0,-23.04000000000003,55.146049126051366,743,4,23,23,269,0,15,0,1,24,24,733,1,14,196,10,5,138,6,7,10,0,164,124,127,131,7,733,0,7,36,23,212,134,194,138,36,29
2024-09-21 17:52:07,78.65934896469116,10,0,-55.720000000000354,44.46746809920296,609,3,18,18,227,1,12,0,0,20,20,599,0,9,166,10,5,138,5,4,10,0,90,136,136,71,4,599,0,2,20,18,150,151,120,141,20,27
2024-09-21 17:52:07,85.6792562007904,10,0,-21.77999999999995,61.62957469560206,831,3,24,24,303,1,11,0,2,28,28,821,1,16,228,10,4,123,9,6,10,0,134,208,192,132,6,821,0,6,18,24,204,207,157,214,18,31
2024-09-21 17:52:07,91.80849885940552,10,0,-35.30000000000152,56.39026772044599,730,3,28,28,235,0,16,0,1,31,31,720,1,21,161,10,6,267,5,8,10,0,83,118,94,79,8,720,0,4,61,28,280,101,128,126,61,34
2024-09-21 17:52:07,97.02669906616211,10,5,-55.940000000002016,57.29252105252817,803,1,22,22,290,0,16,0,2,26,26,793,1,14,229,10,5,141,5,3,10,0,176,123,148,162,3,793,0,5,31,22,244,183,190,131,31,24
2024-09-21 17:52:07,99.28450727462769,10,0,-48.900000000000055,17.574008465278894,230,0,16,16,92,0,14,0,4,24,24,220,1,7,43,10,0,25,7,2,10,0,68,33,61,16,2,220,0,0,11,16,20,66,81,35,11,17
2024-09-21 17:52:07,105.49205303192139,10,0,-82.78000000000101,55.35171821899712,731,0,28,28,242,0,17,0,3,35,35,721,0,20,197,10,0,155,5,1,10,0,91,144,148,105,1,721,0,7,60,28,153,163,96,221,60,38
2024-09-21 17:52:07,112.33221197128296,10,0,-45.52000000000071,71.11409065779299,919,1,23,23,322,3,14,0,1,28,28,909,1,14,252,10,2,183,8,4,10,0,140,176,221,151,4,909,0,3,25,23,187,251,195,233,25,28
2024-09-21 17:52:07,119.21923613548279,10,0,-28.119999999999816,62.15145005239174,784,1,29,29,275,0,17,0,1,35,35,774,0,23,202,10,1,68,6,4,10,0,74,253,227,93,4,774,0,5,40,29,114,242,93,259,40,36
2024-09-21 17:52:07,124.1460371017456,10,0,-5.84,39.69495974900201,533,0,32,32,207,3,21,0,2,39,39,523,0,25,130,10,0,40,3,4,10,0,128,110,118,86,4,523,0,4,19,32,101,127,131,113,19,42
2024-09-21 17:52:07,129.43700098991394,10,0,-75.36000000000078,50.416500652674586,647,3,23,23,235,2,12,0,1,25,25,637,0,14,175,10,7,104,6,1,10,0,87,169,166,74,1,637,0,4,24,23,90,211,117,177,24,28
2024-09-21 17:52:07,137.36680603027344,10,0,-11.24000000000012,83.11092271469533,1088,1,27,27,394,3,15,0,0,26,26,1078,0,19,322,10,5,108,5,6,10,0,128,315,343,145,6,1078,0,7,22,27,191,366,152,325,22,32
2024-09-21 17:52:07,141.6500768661499,10,0,-31.69999999999989,52.4143517203629,675,1,23,23,248,1,12,0,1,28,28,665,0,15,174,10,1,89,6,5,10,0,157,105,120,126,5,665,0,3,55,23,133,154,183,125,55,25
2024-09-21 17:52:07,148.48423027992249,10,0,-25.920000000000137,75.81914327153936,994,0,26,26,352,2,16,0,0,28,28,984,2,16,280,10,2,164,8,6,10,0,159,239,234,124,6,984,0,5,48,26,143,354,173,244,48,32
2024-09-21 17:52:07,155.948096036911,10,0,25.039999999997875,74.72331623127684,912,3,33,33,326,4,23,0,3,47,47,902,0,27,245,10,5,121,6,9,10,0,180,132,190,146,9,902,0,1,110,33,181,213,228,140,110,40
2024-09-21 17:52:07,161.50570392608643,10,1,-23.49999999999985,53.692550679668784,670,2,29,29,242,4,20,0,0,34,34,660,0,24,172,10,6,94,4,4,10,0,162,119,116,127,4,660,0,3,23,29,145,135,189,142,23,36
2024-09-21 17:52:07,167.7287139892578,10,0,-34.00000000000009,61.30650727916509,750,0,24,24,258,0,12,0,3,30,30,740,0,18,208,10,2,136,7,5,10,0,95,211,228,47,5,740,0,4,9,24,59,286,154,213,9,29
2024-09-21 17:52:07,172.96089386940002,10,0,-3.400000000000005,52.57670120242983,640,1,29,29,241,4,19,0,3,41,41,630,0,21,178,10,4,148,2,6,10,0,96,145,133,65,6,630,0,1,24,29,69,190,170,152,24,35
2024-09-21 17:52:07,179.56452107429504,10,0,-16.460000000000235,70.05796485673636,847,1,29,29,322,1,14,0,1,35,35,837,0,21,246,10,2,56,4,6,10,0,208,147,115,177,6,837,0,4,115,29,196,126,218,158,115,34
2024-09-21 17:52:07,184.4580430984497,10,11,-37.3600000000011,48.38165768003091,582,2,28,28,215,2,17,0,1,32,32,572,0,20,157,10,3,58,5,3,10,0,124,110,107,136,3,572,0,5,19,28,145,123,138,118,19,39
2024-09-21 17:52:07,187.9428060054779,10,0,-66.06000000000058,37.50634527625516,447,3,20,20,162,0,11,0,0,24,24,437,2,12,110,10,4,58,8,3,10,0,55,68,86,82,3,437,0,4,78,20,94,104,76,69,78,26
2024-09-21 17:52:07,191.68036818504333,10,10,-29.160000000000043,36.025715071707964,437,1,23,23,176,0,11,0,0,26,26,427,0,16,104,10,2,67,6,5,10,0,105,85,63,84,5,427,0,3,10,23,95,66,113,130,10,23
2024-09-21 17:52:07,197.7030611038208,10,1,-8.359999999999992,68.74165773857385,822,3,34,34,304,2,19,0,0,35,35,812,3,26,224,10,6,122,9,6,10,0,140,182,194,126,6,812,0,2,24,34,160,229,158,216,24,35
2024-09-21 17:52:07,203.76429319381714,10,0,-26.58000000000003,63.72859490569681,756,3,35,35,277,2,24,0,0,36,36,746,1,26,203,10,4,153,6,5,10,0,108,134,164,126,5,746,0,2,36,35,191,221,120,147,36,41
2024-09-21 17:52:07,209.76456904411316,10,6,-5.360000000000047,67.88593888189644,797,0,35,35,290,3,19,0,1,38,38,787,0,26,199,10,1,122,6,6,10,0,151,130,134,196,6,787,0,7,29,35,213,151,205,155,29,44
2024-09-21 17:52:07,222.74710512161255,10,5,37.39999999999975,120.7620842680335,1480,1,53,53,536,3,28,0,3,59,59,1470,0,45,419,10,7,249,4,10,10,0,321,229,251,289,10,1470,0,8,88,53,383,297,400,249,88,63
2024-09-21 17:52:07,233.98328113555908,10,0,19.419999999998133,107.80251942994073,1301,0,48,48,472,2,27,0,1,45,45,1291,0,40,383,10,2,174,6,8,10,0,287,241,221,309,8,1291,0,10,21,48,338,300,337,253,21,52
2024-09-21 17:52:07,239.8451452255249,10,0,32.09999999999998,57.45326329441741,670,1,39,39,268,0,20,0,0,44,44,660,1,30,172,10,3,83,7,9,10,0,135,143,133,113,9,660,0,2,24,39,134,170,148,149,24,45
2024-09-21 17:52:07,244.372239112854,10,0,-41.30000000000016,55.24003110732883,645,1,25,25,222,5,10,0,0,21,21,635,0,17,170,10,1,191,5,6,10,0,108,82,81,136,6,635,0,5,22,25,267,93,122,112,22,29
2024-09-21 17:52:07,251.05145502090454,10,0,12.919999999999199,70.50468253949657,821,1,42,42,306,0,24,0,0,41,41,811,1,35,223,10,7,71,5,7,10,0,193,176,154,156,7,811,0,5,29,42,179,170,208,181,29,54
2024-09-21 17:52:07,257.1628940105438,10,0,30.379999999999516,66.84511715359986,734,2,42,42,283,2,29,0,1,48,48,724,2,35,190,10,5,86,5,9,10,0,125,113,126,129,9,724,0,3,113,42,148,134,138,154,113,47
2024-09-21 17:52:07,263.58397483825684,10,0,-41.55999999999997,74.46780545078218,847,1,28,28,329,3,13,0,1,25,25,837,0,19,250,10,3,148,3,4,10,0,214,122,116,198,4,837,0,8,21,28,215,132,242,203,21,34
2024-09-21 17:52:07,271.1723940372467,10,0,50.99999999999831,87.94187755323946,985,0,48,48,316,4,25,0,1,53,53,807,2,39,223,10,3,165,4,9,10,1,218,159,142,219,9,975,0,5,34,48,343,152,235,167,34,54
2024-09-21 17:52:07,276.83998012542725,10,0,-11.339999999999968,39.36932567041367,448,1,35,35,167,0,21,0,2,38,38,438,0,28,104,10,2,98,4,6,10,0,70,84,70,69,6,438,0,3,22,35,88,106,92,93,22,47
2024-09-21 17:52:07,280.7579951286316,10,1,-39.2800000000002,35.861842217389494,411,0,26,26,159,1,14,0,0,30,30,401,0,17,96,10,0,26,6,4,10,0,70,64,78,68,4,401,0,2,79,26,75,83,76,68,79,30
2024-09-21 17:52:07,284.5818109512329,10,0,-47.42000000000054,41.76748036313802,429,2,26,26,171,4,18,0,0,28,28,419,0,20,113,10,3,43,6,2,10,0,106,55,60,110,2,419,0,1,29,26,128,64,116,64,29,28
2024-09-21 17:52:07,290.78171014785767,10,0,13.339999999999904,54.555110428947955,567,1,42,42,208,5,26,0,4,52,52,557,2,32,135,10,1,54,7,5,10,0,94,136,77,117,5,557,0,3,47,42,147,82,97,143,47,51
2024-09-21 17:52:07,294.4831919670105,10,0,-8.620000000000005,32.19574037240818,344,0,27,27,144,1,19,0,2,31,31,334,2,20,77,10,2,24,5,5,10,0,113,53,48,57,5,334,0,5,22,27,61,51,119,60,22,31
2024-09-21 17:52:07,301.6240608692169,10,0,4.640000000000008,74.9527629907243,770,2,35,35,269,1,13,0,2,31,31,762,2,27,219,9,5,102,3,6,9,0,186,131,122,129,6,762,1,9,66,35,147,146,230,138,66,44
2024-09-21 17:52:07,305.00994992256165,10,0,-39.74000000000007,32.17234341800213,343,1,24,24,146,2,13,0,1,28,28,333,0,18,75,10,2,21,2,2,10,0,116,31,50,92,2,333,0,3,9,24,97,53,120,39,9,25
